ovaries by stage	TR47679|c0_g1_i1	200	181.34	-2.8187	1.5673e-74	NA	CDK5	kinase 5	PFAM (Pkinase_Tyr, Pkinase), SMART (S_TKc, STYKc, SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR254106|c0_g1_i2	201	23.66	3.8015	2.3052e-74	NA		hepatocyte nuclear factor 4	PFAM (Hormone_recep, zf-C4), SMART (HOLI, ZnF_C4)	No	FALSE
ovaries by stage	TR252871|c0_g1_i1	203	558.35	1.5572	3.9976e-74	NA	GDH	Glutamate dehydrogenase	PFAM (ELFV_dehydrog_N, ELFV_dehydrog), SMART (ELFV_dehydrog)	No	FALSE
ovaries by stage	TR271538|c1_g1_i2	204	523.08	2.5332	4.7809e-74	NA	VPS9D1	VPS9 domain containing 1	PFAM (VPS9), SMART (VPS9, COIL)	No	FALSE
ovaries by stage	TR236731|c1_g1_i9	206	79.329	-2.6812	7.8641e-74	NA		MyTH4 domain	PFAM (PH, MyTH4, FERM_M, Linker_histone), SMART (PH, COIL, B41, H15, MyTH4, TRANS)	No	FALSE
ovaries by stage	TR241209|c0_g1_i1	208	101.4	-4.1727	8.5498e-74	otd		Homeobox domain	PFAM (Homeobox), SMART (HOX, COIL)	No	FALSE
ovaries by stage	TR227687|c0_g1_i2	209	206.32	3.3115	9.5521e-74	NA		Protein of unknown function (DUF1295)	PFAM (DUF1295, Steroid_dh), SMART (TRANS)	No	FALSE
ovaries by stage	TR284891|c0_g1_i1	212	90.358	-3.2771	1.7123e-73	NA		Vps4 C terminal oligomerisation domain	PFAM (AAA, RuvB_N, Vps4_C, AAA_5, AAA_2), SMART (AAA)	No	FALSE
ovaries by stage	TR202564|c0_g2_i1	213	395.1	2.491	1.9337e-73	NA		Inherit from biNOG: ets homologous factor	PFAM (Ets, SAM_PNT), SMART (ETS, SAM_PNT)	No	FALSE
ovaries by stage	TR202215|c0_g1_i1	215	103.08	9.0648	2.4228e-73	NA		Protein of unknown function (DUF3421)	PFAM (DUF3421), SMART (DM9, LDLa, SIGNAL)	No	FALSE
ovaries by stage	TR220507|c0_g1_i1	216	726.57	1.938	2.7857e-73	NA	PGM	K01835 phosphoglucomutase EC 5.4.2.2	PFAM (PGM_PMM_II, PGM_PMM_I, PGM_PMM_III, PGM_PMM_IV)	No	FALSE
ovaries by stage	TR198858|c2_g1_i1	217	375.73	-1.2994	4.7185e-73	RNA pol II	POLR2G	RNA polymerase II	PFAM (RNA_pol_Rpb7_N, S1, RNA_pol_Rbc25), SMART (S1, TRANS)	No	FALSE
ovaries by stage	TR263047|c0_g1_i1	218	126.45	1.8172	6.0247e-73	NA	GCLM	Aldo/keto reductase family	PFAM (Aldo_ket_red, Trypsin), SMART (COIL, Tryp_SPc)	No	FALSE
ovaries by stage	TR277149|c0_g1_i2	219	116.58	-2.1837	7.1802e-73	NA		Arb2 domain	PFAM (Arb2, PGAP1), SMART (SIGNAL)	No	FALSE
ovaries by stage	TR267227|c0_g1_i4	221	58.619	-3.5912	1.2215e-72	NA		DNA primase large subunit	PFAM (DNA_primase_lrg)	No	FALSE
ovaries by stage	TR245318|c0_g1_i5	222	197.74	-1.7743	2.6349e-72	NA		Ras association (RalGDS/AF-6) domain	PFAM (RA), SMART (RA)	No	FALSE
ovaries by stage	TR278468|c1_g1_i8	223	258.45	2.3376	2.672e-72	NA		amino acid transporter	PFAM (Aa_trans), SMART (TRANS)	No	FALSE
ovaries by stage	TR76113|c0_g1_i1	224	1124.9	9.0145	2.672e-72	NA		Cuticle protein	PFAM (Chitin_bind_4), SMART (SIGNAL, TRANS)		FALSE
ovaries by stage	TR214698|c0_g2_i1	225	2742.3	1.3156	3.083e-72	NA		Bax inhibitor	PFAM (UPF0005), SMART (TRANS)	No	FALSE
ovaries by stage	TR243786|c0_g1_i1	227	53.457	3.7695	5.2932e-72	NA	MYO10	Myosin VIIA	PFAM (IQ, MyTH4, Myosin_head, FERM_M, PH, SH3_2, FERM_N, RA), SMART (IQ, MyTH4, B41, MYSc, COIL, SH3, PH)	No	FALSE
ovaries by stage	TR241343|c1_g1_i1	228	392.79	-2.1322	6.2109e-72	NA		aspartyl-tRNA synthetase	PFAM (tRNA_anti, tRNA-synt_2, GAD)	No	FALSE
ovaries by stage	TR204643|c0_g1_i1	229	141.28	-2.4567	7.5191e-72	Mcm5	MCM5	DNA replication licensing factor mcm5	PFAM (MCM, AAA_5, Mg_chelatase), SMART (MCM, AAA)	No	FALSE
ovaries by stage	TR254073|c0_g1_i2	230	437.5	-1.7853	1.1485e-71	NA	LARK	Zinc knuckle	PFAM (RRM_1, zf-CCHC), SMART (RRM, ZnF_C2HC)	No	FALSE
ovaries by stage	TR199302|c0_g1_i1	231	145.11	5.2726	1.2044e-71	NA		Esterase	PFAM (COesterase, Abhydrolase_3), SMART (SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR232393|c0_g1_i2	232	159.29	-5.261	1.7074e-71	NA	PRDM13	PR domain containing 13	SMART (ZnF_C2H2, SET)		FALSE
ovaries by stage	TR200618|c0_g1_i1	233	365.35	-1.3434	1.9321e-71	pinin	PNN	K13114 pinin	PFAM (Pinin_SDK_memA, Pinin_SDK_N), SMART (COIL)	No	FALSE
ovaries by stage	TR241625|c0_g1_i1	234	404.15	4.2169	2.4292e-71	NA	UGT37B1	ec 2.4.1.17	PFAM (UDPGT, Glyco_tran_28_C), SMART (TRANS, SIGNAL)	No	FALSE
ovaries by stage	TR203462|c0_g1_i1	235	703.02	2.0162	3.8544e-71	aconitase		Aconitate hydratase	PFAM (Aconitase, Aconitase_C), SMART (SIGNAL)	No	FALSE
ovaries by stage	TR237515|c5_g1_i1	236	276.59	-3.3521	4.096e-71	NA		Inherit from biNOG: asparagine-linked glycosylation 13 homolog (S. cerevisiae)	PFAM (OTU)	No	FALSE
ovaries by stage	TR213357|c0_g1_i1	238	68.014	-3.1585	8.8692e-71	NA		sensitized chromosome inheritance modifier 19	PFAM (zf-primase, Mcm10), SMART (COIL)	No	FALSE
ovaries by stage	TR243595|c0_g1_i1	239	128.98	2.7006	1.148e-70	NA		Hydantoinase/oxoprolinase	PFAM (Hydantoinase_A, Hydantoinase_B, Hydant_A_N), SMART (COIL)	No	FALSE
ovaries by stage	TR248593|c2_g2_i1	241	119.96	-4.9344	1.9924e-70	NA		GDSL-like Lipase/Acylhydrolase	PFAM (Lipase_GDSL), SMART (SIGNAL)	No	FALSE
ovaries by stage	TR277322|c0_g1_i1	242	102.44	-2.5378	2.2009e-70	NA	CTA	protein alpha subunit	PFAM (G-alpha, Arf), SMART (G_alpha)	No	FALSE
ovaries by stage	TR219116|c1_g1_i5	243	245.8	-1.9955	2.2434e-70	NA		Drf_GBD	PFAM (Drf_GBD, Drf_FH3, FH2, DUF1759, Gal-bind_lectin), SMART (COIL, FH2, Drf_FH3, Drf_GBD, Gal-bind_lectin, GLECT)	No	FALSE
ovaries by stage	TR198006|c1_g1_i1	244	1745.2	7.8578	3.5388e-70	cuticle prot		Insect cuticle protein	PFAM (Chitin_bind_4), SMART (COIL, SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR264589|c0_g2_i1	245	94.162	-2.922	7.7348e-70	NA		NA	PFAM (Retrotrans_gag), SMART (COIL)	No	FALSE
ovaries by stage	TR219613|c9_g1_i2	246	320.67	-1.7533	8.298e-70	NA		Small nuclear ribonucleoprotein	PFAM (LSM), SMART (Sm)	No	FALSE
ovaries by stage	TR239502|c0_g1_i1	247	2218.6	-1.8433	1.0523e-69	NA	FAX	Failed axon connections	PFAM (GST_C), SMART (COIL)	No	FALSE
ovaries by stage	TR268047|c1_g2_i1	248	436.22	-1.5658	1.4658e-69	NA		Activator of 90 kDa heat shock protein	PFAM (Aha1_N, AHSA1), SMART (Aha1_N)	No	FALSE
ovaries by stage	TR219634|c0_g2_i1	250	41.839	8.0051	1.8637e-69	NA	HGFAC	coagulation factor XII (Hageman factor)	PFAM (EGF, Trypsin, Kringle, fn1, fn2, EGF_2), SMART (EGF, Tryp_SPc, KR, SIGNAL, FN2, FN1, TRANS)	No	FALSE
ovaries by stage	TR220150|c0_g1_i1	252	199.17	1.638	5.6174e-69	NA	ATP7	copper-transporting ATPase 1	PFAM (HMA, Hydrolase, E1-E2_ATPase, Hydrolase_3), SMART (TRANS)	No	FALSE
ovaries by stage	TR238351|c2_g1_i1	254	57.399	8.8168	8.3351e-69	NA		Lipase	PFAM (Lipase, Lipase_2), SMART (SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR250689|c0_g1_i1	258	299.79	3.5641	2.7652e-68	NA		methylmalonate-semialdehyde dehydrogenase acylating	PFAM (Aldedh, LuxC), SMART (TRANS)	No	FALSE
ovaries by stage	TR237041|c1_g1_i1	259	427.78	-2.1167	3.3972e-68	NA		Oxygenase that can act as both a histone lysine demethylase and a ribosomal histidine hydroxylase. Specifically demethylates 'Lys-4' (H3K4me) and 'Lys-36' (H3K36me) of histone H3, thereby playing a central role in histone code (By similarity)	PFAM (Cupin_4), SMART (JmjC, COIL)	No	FALSE
ovaries by stage	TR237628|c2_g1_i2	262	186.23	-2.194	9.9868e-68	NA		Mitochondrial glutamate carrier	PFAM (Mito_carr), SMART (TRANS)	No	FALSE
ovaries by stage	TR200573|c0_g1_i1	263	315.54	-2.0809	1.5175e-67	NA		Pfam:DUF2349	PFAM (DUF2349), SMART (TRANS, COIL)	No	FALSE
ovaries by stage	TR228362|c0_g4_i7	264	123.77	-1.854	1.5175e-67	NA	HEPH	polypyrimidine tract binding protein	PFAM (RRM_1), SMART (RRM, RRM_2, COIL)	No	FALSE
ovaries by stage	TR200954|c0_g1_i1	265	232.97	1.49	1.5907e-67	IFC	IFC	Sphingolipid Delta4-desaturase (DES)	PFAM (FA_desaturase, Lipid_DES), SMART (TRANS)	No	FALSE
ovaries by stage	TR239907|c2_g1_i2	266	13.431	8.4544	1.7663e-67	NA	LAB	Homeobox domain	PFAM (Homeobox), SMART (HOX, COIL)	No	FALSE
ovaries by stage	TR267565|c0_g1_i1	267	71.468	-4.0229	2.0168e-67	NA		NA	PFAM (MADF_DNA_bdg), SMART (MADF)	No	FALSE
ovaries by stage	TR206440|c0_g1_i2	268	88.237	4.7659	2.4042e-67	NA		Esterase	PFAM (COesterase, Abhydrolase_3), SMART (SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR219356|c2_g9_i5	269	72.213	8.4452	3.1442e-67	NA		Insect cuticle protein	PFAM (Chitin_bind_4), SMART (SIGNAL, COIL)	No	FALSE
ovaries by stage	TR213673|c0_g1_i1	270	422.81	-1.4623	3.9259e-67	NA	SRP54	RRM	PFAM (RRM_1), SMART (RRM, COIL, RRM_2)	No	FALSE
ovaries by stage	TR238357|c1_g1_i1	271	107	-2.7581	6.0263e-67	NA	PGPEP1	Pyroglutamyl-peptidase	PFAM (Peptidase_C15, DUF976)	No	FALSE
ovaries by stage	TR264123|c4_g1_i1	272	160.78	-2.6708	7.0627e-67	NA		Inherit from biNOG: F-box domain	PFAM (F-box, IBR), SMART (IBR, FBOX)	No	FALSE
ovaries by stage	TR253110|c0_g1_i1	273	217.78	-2.2609	1.1489e-66	NA		Acetyltransferase (GNAT) family	PFAM (Acetyltransf_1, FR47), SMART (COIL)	No	FALSE
ovaries by stage	TR248046|c0_g1_i1	274	121.68	-2.2335	1.2852e-66	NA		Histone-like transcription factor (CBF/NF-Y) and archaeal histone	PFAM (CBFD_NFYB_HMF)	No	FALSE
ovaries by stage	TR238992|c0_g1_i1	276	203.61	-1.6701	2.1336e-66	NA	PHO	transcriptional repressor protein	PFAM (zf-C2H2), SMART (ZnF_C2H2, COIL)	No	FALSE
ovaries by stage	TR110426|c0_g1_i1	277	184.99	-2.6388	2.8223e-66	PCNA	PCNA	This protein is an auxiliary protein of DNA polymerase delta and is involved in the control of eukaryotic DNA replication by increasing the polymerase's processibility during elongation of the leading strand (By similarity)	PFAM (PCNA_N, PCNA_C, Rad9, Rad1)	No	FALSE
ovaries by stage	TR251775|c2_g1_i1	278	97.373	-2.581	2.8727e-66	Delta	DL	Notch ligand involved in the mediation of Notch signaling (By similarity)	PFAM (EGF, EGF_2, DSL, MNNL, EGF_CA), SMART (EGF, EGF_CA, TRANS, DSL, SIGNAL, EGF_like, COIL)	No	FALSE
ovaries by stage	TR242981|c0_g1_i2	279	295.28	2.4559	2.9156e-66	NA		calcium calmodulin-dependent 3,5-cyclic nucleotide phosphodiesterase	PFAM (PDEase_I_N, PDEase_I), SMART (HDc, COIL)	No	FALSE
ovaries by stage	TR207952|c0_g1_i1	281	142.43	-4.3484	3.1771e-66	NA		Inherit from biNOG: deoxynucleotidyltransferase, terminal, interacting protein 1		No	FALSE
ovaries by stage	TR255732|c0_g1_i2	282	74.836	-3.8297	4.0872e-66	NA	PAV	KISc	PFAM (Kinesin), SMART (COIL, KISc)	No	FALSE
ovaries by stage	TR200554|c0_g1_i1	283	174.02	2.1607	4.185e-66	NA		NA	SMART (TRANS, COIL)	No	FALSE
ovaries by stage	TR250961|c4_g1_i2	284	90.543	-2.6497	4.555e-66	NA		RBD	PFAM (RBD, RhoGEF, PH), SMART (PH, RhoGEF, RBD, PDZ, COIL, WH1)	No	FALSE
ovaries by stage	TR233901|c0_g1_i1	285	778.66	1.0879	4.9322e-66	NA		CDGSH iron-sulfur domain-containing protein 2 homolog	PFAM (zf-CDGSH, MitoNEET_N), SMART (ZnF_CDGSH, TRANS)	No	FALSE
ovaries by stage	TR218320|c0_g1_i1	286	142.62	-2.1821	5.2687e-66	NA	RRP1	Recombination repair protein	PFAM (Exo_endo_phos, zf-GRF), SMART (COIL)	No	FALSE
ovaries by stage	TR266376|c0_g1_i1	289	116.92	-2.7538	6.0147e-66	NA	ORC2	Origin recognition complex subunit	PFAM (ORC2)	No	FALSE
ovaries by stage	TR211235|c0_g1_i1	290	80.865	-2.4714	6.7308e-66	fj		Protein of unknown function (DUF1193)	PFAM (DUF1193), SMART (TRANS, COIL)	No	FALSE
ovaries by stage	TR201763|c2_g1_i1	292	72.258	6.115	9.2219e-66	NA		Sugar (and other) transporter	PFAM (MFS_1, Sugar_tr), SMART (TRANS, COIL)	No	FALSE
ovaries by stage	TR266446|c0_g1_i1	299	751.69	3.9646	2.8745e-65	NA		reductase	PFAM (Aldo_ket_red)	No	FALSE
ovaries by stage	TR264593|c1_g1_i6	300	119.3	3.043	3.2221e-65	NA		cationic amino acid transporter	PFAM (AA_permease), SMART (TRANS)	No	FALSE
ovaries by stage	TR217419|c0_g1_i3	302	240.65	-2.2097	4.35e-65	NA		Ankyrin repeat	PFAM (Ank), SMART (ANK, COIL, SIGNAL)	No	FALSE
ovaries by stage	TR243749|c0_g1_i1	303	114.76	-2.3235	5.8922e-65	NA		Mitotic spindle assembly checkpoint protein	PFAM (MAD), SMART (COIL)	No	FALSE
ovaries by stage	TR257678|c1_g1_i1	305	1153.6	-2.1735	7.5025e-65	NA		KH domain	PFAM (KH_1), SMART (KH, RING, COIL)	No	FALSE
ovaries by stage	TR206332|c0_g1_i1	306	129.5	-2.813	1.1596e-64	DlgAP5	DLGAP5	discs, large (Drosophila) homolog-associated protein 5	PFAM (GKAP), SMART (COIL)	No	FALSE
ovaries by stage	TR245293|c1_g1_i1	307	300.11	-1.3704	1.1638e-64	NA		ubiquitin carboxyl-terminal hydrolase	PFAM (UCH, zf-UBP), SMART (COIL)	No	FALSE
ovaries by stage	TR231371|c0_g1_i1	308	102.08	3.3386	1.2813e-64	NA		NA	PFAM (DTW), SMART (TRANS, DTW)	No	FALSE
ovaries by stage	TR278052|c0_g1_i1	309	149.33	-2.3323	1.3287e-64	NA		Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	PFAM (Ribonuc_red_lgC, Ribonuc_red_lgN, ATP-cone)	No	FALSE
ovaries by stage	TR220488|c0_g1_i1	311	180.9	4.0008	2.0971e-64	NA		Organic anion	PFAM (OATP, MFS_1, Kazal_2), SMART (TRANS, KAZAL, COIL)	No	FALSE
ovaries by stage	TR236740|c6_g1_i1	312	8.8194	7.0852	2.9644e-64	NA		apolipoprotein D	PFAM (Lipocalin, Lipocalin_2), SMART (SIGNAL)	No	FALSE
ovaries by stage	TR209834|c1_g2_i3	313	150.38	-2.577	3.0438e-64	NA		Interconversion of serine and glycine (By similarity)	PFAM (SHMT, Beta_elim_lyase, Aminotran_5), SMART (COIL)	No	FALSE
ovaries by stage	TR284946|c0_g1_i1	314	138.72	-1.9774	3.1867e-64	NA		DNA damage-binding protein	PFAM (CPSF_A)	No	FALSE
ovaries by stage	TR233554|c0_g1_i1	315	151.55	-2.3994	3.2627e-64	NA		Tudor domain	PFAM (TUDOR), SMART (TUDOR, COIL, SIGNAL, TRANS, DSRM)	No	FALSE
ovaries by stage	TR239698|c0_g1_i1	316	55.007	-3.5782	3.6042e-64	NA	SLD5	Inherit from biNOG: GINS complex subunit 4 (Sld5 homolog)	PFAM (Sld5), SMART (COIL)	No	FALSE
ovaries by stage	TR233865|c2_g2_i3	317	192	-2.9287	3.8597e-64	shade	CYP314A1	cytochrome P450	PFAM (p450), SMART (TRANS, SIGNAL)	No	FALSE
ovaries by stage	TR246582|c1_g1_i1	319	182.51	1.2357	7.8329e-64	NA		ABC transporter transmembrane region 2	PFAM (ABC_membrane_2, ABC_tran), SMART (TRANS, AAA)	No	FALSE
ovaries by stage	TR204492|c0_g1_i1	320	131.09	2.3245	8.3146e-64	NA	PANK4	Pantothenate kinase	PFAM (DUF89, Fumble), SMART (COIL)	No	FALSE
ovaries by stage	TR267306|c5_g2_i1	321	129.1	-1.7285	8.5668e-64	NA		DUF1767	PFAM (DUF1767, UBA, SMN, TUDOR), SMART (DUF1767, TUDOR, UBA, COIL)	No	FALSE
ovaries by stage	TR239905|c2_g1_i2	322	463.68	1.3754	9.2935e-64	NA		Inherit from biNOG: SCY1-like 3 (S. cerevisiae)	PFAM (Pkinase, Pkinase_Tyr, Med22), SMART (STYKc)	No	FALSE
ovaries by stage	TR284756|c0_g1_i1	323	104.32	3.4655	1.0028e-63	NA		Ion channel	PFAM (Ion_trans_2, Ion_trans), SMART (TRANS, COIL)	No	FALSE
ovaries by stage	TR253864|c19_g8_i1	325	8.6066	6.9747	1.0695e-63	NA		ML domain	PFAM (E1_DerP2_DerF2), SMART (SIGNAL, ML, TRANS)	No	FALSE
ovaries by stage	TR253206|c0_g1_i1	326	87.28	-3.7795	1.4278e-63	NA		short chain dehydrogenase	PFAM (adh_short, DUF1776, KR), SMART (TRANS)	No	FALSE
ovaries by stage	TR231673|c0_g3_i3	327	176.05	5.3072	1.6391e-63	NA		5-hydroxyisourate hydrolase	PFAM (Transthyretin), SMART (TR_THY, COIL, SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR207123|c0_g4_i1	328	1216.2	1.4436	2.0501e-63	CcO		cytochrome C oxidase	PFAM (COX5A)	No	FALSE
ovaries by stage	TR200618|c1_g2_i1	329	85.065	-3.3224	3.4063e-63	SANS	SANS	ANK	PFAM (Ank, SAM_1, SAM_2, Chitin_bind_4, DUF2371), SMART (ANK, SAM, COIL, TRANS)	No	FALSE
ovaries by stage	TR264217|c0_g1_i1	330	83.237	-2.1407	3.7343e-63	NA		Domain of unknown function (DUF1767)	PFAM (DUF1767), SMART (DUF1767, COIL)	No	FALSE
ovaries by stage	TR236598|c5_g4_i1	331	92.166	-2.3058	3.9207e-63	NA		multicellular organismal development	PFAM (RVT_1, rve, zf-CCHC, RVP, Retrotrans_gag), SMART (COIL, ZnF_C2HC, TRANS)	Yes	TRUE
ovaries by stage	TR218615|c0_g1_i1	332	85.129	-2.7921	4.6398e-63	NA		ERCC4 domain	PFAM (ERCC4), SMART (ERCC4, COIL)	No	FALSE
ovaries by stage	TR241599|c1_g1_i2	333	228.45	-1.8089	5.9262e-63	NA		Inherit from biNOG: Ribosomal L1 domain containing 1	PFAM (Ribosomal_L1), SMART (TRANS, COIL)		FALSE
ovaries by stage	TR202601|c0_g1_i1	334	385.27	1.6283	6.6865e-63	myosin		Myosin tail	PFAM (Myosin_head, Myosin_TH1, IQ), SMART (IQ, MYSc)	No	FALSE
ovaries by stage	TR277187|c0_g2_i1	335	213.83	-1.5225	7.4374e-63	NA		Man1-Src1p-C-terminal domain	PFAM (MSC, LEM), SMART (TRANS, LEM, COIL)	No	FALSE
ovaries by stage	TR286541|c1_g1_i1	336	1868.7	2.7629	8.04e-63	NA		ornithine	PFAM (Orn_Arg_deC_N, Orn_DAP_Arg_deC)	No	FALSE
ovaries by stage	TR236426|c0_g2_i2	337	151.28	-2.0242	9.1791e-63	NA	DNMT1	Cytosine-specific methyltransferase	PFAM (BAH, DNA_methylase, DNMT1-RFD, zf-CXXC), SMART (BAH)	No	FALSE
ovaries by stage	TR258893|c0_g1_i3	338	71.667	2.8867	1.3649e-62	NA		Inherit from biNOG: Family with sequence similarity 96, member A	PFAM (DUF59)	No	FALSE
ovaries by stage	TR216594|c0_g1_i1	339	203.54	-1.5833	2.1317e-62	NUP153	NUP153	nuclear pore complex	PFAM (zf-RanBP, Nup153), SMART (ZnF_RBZ, COIL)	No	FALSE
ovaries by stage	TR253318|c0_g1_i1	341	257.73	-1.2693	2.6566e-62	NA	DMN	Dynactin subunit	PFAM (Dynamitin), SMART (COIL)	No	FALSE
ovaries by stage	TR258274|c0_g1_i1	342	109.43	-1.9238	3.0538e-62	NA		negative regulation of ERBB signaling pathway	PFAM (I-set, ig, C2-set_2, fn3, V-set), SMART (IGc2, IG, TRANS, FN3, IG_like, SIGNAL)	No	FALSE
ovaries by stage	TR216420|c0_g1_i4	346	209.8	-2.2067	4.5304e-62	NA		Prefoldin subunit	PFAM (Prefoldin, Chitin_bind_4), SMART (COIL)	No	FALSE
ovaries by stage	TR236622|c0_g1_i1	347	68.257	-3.8205	4.8289e-62	NA	DEPDC1	DEP domain containing 1	PFAM (DEP, RhoGAP), SMART (DEP)	No	FALSE
ovaries by stage	TR202600|c0_g1_i1	349	89.572	-2.3225	5.7082e-62	NA	BUB3	budding uninhibited by benzimidazoles 3 homolog	PFAM (WD40), SMART (WD40)	No	FALSE
ovaries by stage	TR277858|c0_g1_i1	350	296	-2.3086	7.6355e-62	NA		STYKc	PFAM (Pkinase_Tyr, Pkinase, Kdo), SMART (STYKc)	No	FALSE
ovaries by stage	TR204666|c0_g1_i2	352	98.476	10.046	9.3965e-62	cathepsin B	CTSB	cathepsin B	PFAM (Peptidase_C1, Propeptide_C1), SMART (Pept_C1, SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR286067|c2_g1_i1	353	166.59	-1.878	9.4167e-62	NA		Inherit from biNOG: Family with sequence similarity 76, member	SMART (COIL)	No	FALSE
ovaries by stage	TR261407|c0_g1_i1	354	55.979	6.8253	1.0404e-61	NA		Chitin binding Peritrophin-A domain	PFAM (CBM_14, Glyco_hydro_18), SMART (ChtBD2, SIGNAL, COIL, TRANS, Glyco_18)	No	FALSE
ovaries by stage	TR285167|c0_g1_i1	357	212.33	-1.5662	2.1824e-61	NA		Myosin-like coiled-coil protein	PFAM (Taxilin), SMART (COIL)	No	FALSE
ovaries by stage	TR230870|c1_g1_i1	358	159.32	-1.7436	2.3255e-61	NA		slit-robo rho GTPase activating protein	PFAM (FCH, RhoGAP, SH3_1, SH3_2), SMART (COIL, RhoGAP, SH3, TRANS)	No	FALSE
ovaries by stage	TR240709|c2_g1_i1	359	190.3	-1.2791	3.584e-61	NA		RING	PFAM (WD40, zf-C3HC4), SMART (WD40, RING, COIL)	No	FALSE
ovaries by stage	TR281606|c4_g1_i1	362	146.69	-3.0585	4.8441e-61	NA		HEC/Ndc80p family	PFAM (Ndc80_HEC), SMART (COIL)	No	FALSE
ovaries by stage	TR204842|c0_g1_i1	364	96.144	-1.9555	5.1103e-61	NA		HIRA B motif	PFAM (WD40, Hira, HIRA_B), SMART (WD40)	No	FALSE
ovaries by stage	TR271490|c1_g1_i2	365	172.95	2.4343	5.8842e-61	NA		Plasma-membrane choline transporter	PFAM (Choline_transpo), SMART (TRANS)	No	FALSE
ovaries by stage	TR257263|c0_g2_i2	368	144.45	-2.5153	9.5038e-61	NA		ANK	PFAM (Ank, WD40), SMART (ANK, WD40, COIL, SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR250138|c0_g2_i1	370	995.49	-1.2689	1.0094e-60	NA		ATP-dependent RNA helicase	PFAM (Helicase_C, DEAD), SMART (DEXDc, HELICc)	No	FALSE
ovaries by stage	TR239528|c2_g1_i2	371	162.74	-2.587	1.0194e-60	NA		STYKc	PFAM (Pkinase_Tyr, Pkinase, RIO1), SMART (STYKc)	No	FALSE
ovaries by stage	TR208010|c0_g1_i2	374	96.127	-2.8545	1.2044e-60	NA		Sister chromatid cohesion protein	PFAM (DUF2036), SMART (COIL)	No	FALSE
ovaries by stage	TR285670|c0_g1_i1	376	67.338	2.4096	1.4881e-60	NA		CRAL/TRIO domain	PFAM (CRAL_TRIO), SMART (SEC14)	No	FALSE
ovaries by stage	TR228557|c0_g1_i1	378	230.63	-1.7786	1.8616e-60	NA		Inherit from euNOG: Serum response factor binding protein 1	PFAM (BUD22), SMART (COIL)		FALSE
ovaries by stage	TR242593|c0_g1_i1	380	729.35	2.8071	2.2975e-60	NA		NA	SMART (TRANS, SIGNAL)	No	FALSE
ovaries by stage	TR274288|c0_g1_i1	382	178.33	-1.4025	3.034e-60	NA	SU(HW)	Su(Hw) controls the phenotypic effect of the gypsy transposable element. Binds specifically to a region of the gipsy element located 3' of the 5'LTR. It is probably a transcription factor. Could play a role in the establishment of chromatin domains	PFAM (zf-C2H2), SMART (ZnF_C2H2)	No	FALSE
ovaries by stage	TR230618|c1_g1_i1	383	117.15	-2.6827	3.0739e-60	NA	NCAPH2	non-SMC condensin II complex, subunit H2	PFAM (DUF1032), SMART (COIL)		FALSE
ovaries by stage	TR278530|c2_g1_i4	384	219.54	-1.5146	3.0864e-60	NA	D4	K13196 zinc finger protein ubi-d4	PFAM (PHD), SMART (PHD, RING, ZnF_C2H2)	No	FALSE
ovaries by stage	TR198006|c0_g1_i1	385	27.868	7.6576	3.3396e-60	NA		Cuticle protein	PFAM (Chitin_bind_4), SMART (SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR219269|c0_g1_i1	386	529.1	1.0968	4.0174e-60	NA		SCP-2 sterol transfer family	PFAM (SCP2, adh_short, KR)	No	FALSE
ovaries by stage	TR230881|c1_g2_i2	387	63.626	2.2362	4.1093e-60	ADK3	ADK3	adenylate kinase	PFAM (ADK_lid, ADK)	No	FALSE
ovaries by stage	TR245853|c2_g1_i3	388	92.977	3.3431	5.1254e-60	NA		transmembrane transporter activity	PFAM (Mito_carr), SMART (TRANS)	No	FALSE
ovaries by stage	TR237584|c0_g1_i1	391	852.7	1.4943	8.4284e-60	Mtpα	HADHA	Hydroxyacyl-CoA dehydrogenase 3-ketoacyl-CoA thiolase enoyl-CoA hydratase (Trifunctional protein), alpha subunit	PFAM (3HCDH, 3HCDH_N, ECH), SMART (COIL)	No	FALSE
ovaries by stage	TR253276|c0_g1_i1	394	327.35	-1.4856	1.0786e-59	NA		Proline dehydrogenase	PFAM (Pro_dh), SMART (COIL)	No	FALSE
ovaries by stage	TR273330|c0_g1_i1	395	161.41	-1.8392	1.2652e-59	NA		WD domain, G-beta repeat	PFAM (WD40), SMART (WD40, COIL)	No	FALSE
ovaries by stage	TR203456|c16_g1_i2	396	229.2	-1.9922	1.4794e-59	syntaxin-13	SYX13	Syntaxin	PFAM (SNARE, Syntaxin), SMART (t_SNARE, TRANS, COIL)	No	FALSE
